row_key,question_scope,week_open_utc,pair,candidate_b_side,box_model,session_id,session_label,start_mode_id,start_status,start_side,start_timestamp_utc,trigger_basis,valid_geometry_basis,geometry_regime_m1,geometry_regime_adr_event,geometry_harvestable_candidate_m1,geometry_harvestable_candidate_adr_event,session_range_adr,pe_m1_1_session,pe_adr_event_1_session,entry_range_adr,adaptive_spacing_adr,required_extension_adr,session_mid_price,start_price,start_distance_from_mid_adr,start_delay_minutes_from_entry_start,relaxed_sweep_rejection_candidates,strict_sweep_rejection_displacement_candidates,candidate_b_alignment,david_alignment,david_state_at_start,david_raw_state_at_start,david_ma_at_start,david_rsi_at_start,sweep_timestamp_utc,rejection_timestamp_utc,displacement_timestamp_utc,sweep_depth_adr,displacement_body_adr,eod_flatten_timestamp_utc,eod_mfe_adr,eod_mae_adr,eod_mfe_quantum_units,eod_mfe_timestamp_utc,eod_mae_timestamp_utc,eod_close_pnl_adr,eod_hit_1q,eod_hit_2q,eod_hit_3q,next_day_flatten_timestamp_utc,next_day_mfe_adr,next_day_mae_adr,next_day_mfe_quantum_units,next_day_close_pnl_adr,next_day_hit_1q,next_day_hit_2q,next_day_hit_3q,full_available_mfe_adr,full_available_mae_adr,full_available_mfe_quantum_units,hold_until_profit_first_positive_timestamp_utc,hold_until_profit_first_1q_timestamp_utc,hold_until_profit_first_2q_timestamp_utc,hold_until_profit_first_3q_timestamp_utc,content_hash
2022-01-10T00:00:00.000Z|AUDCHF|archived_utc|ny|2022-01-10|strict_sweep_rejection_displacement,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,AUDCHF,LONG,archived_utc,ny|2022-01-10,NY,strict_sweep_rejection_displacement,blocked_no_start,,,strict_katarakti,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.888075,0.066729,0.223929,0.965811,0.296025,0.296025,0.661815,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668175274BAEB890923FB20383CFBDD0C5896788D874AF7C7CB0DFA8E26D3BDD
2022-01-10T00:00:00.000Z|AUDCHF|archived_utc|ny|2022-01-10|relaxed_sweep_rejection,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,AUDCHF,LONG,archived_utc,ny|2022-01-10,NY,relaxed_sweep_rejection,blocked_no_start,,,sweep_rejection,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.888075,0.066729,0.223929,0.965811,0.296025,0.296025,0.661815,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,026B3A1A1DE1D2CF479F603F97D46333FCC61D494A616385B5E71DC256E952E0
2022-01-10T00:00:00.000Z|AUDCHF|archived_utc|ny|2022-01-10|first_mean_extension_touch,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,AUDCHF,LONG,archived_utc,ny|2022-01-10,NY,first_mean_extension_touch,found,SHORT,2022-01-10T13:35:00.000Z,session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.888075,0.066729,0.223929,0.965811,0.296025,0.296025,0.661815,0.66318,0.330967,35,0,0,-1,,,,,,,,,,,2022-01-10T21:00:00.000Z,0.433437,0.546508,1.464191,2022-01-10T15:47:00.000Z,2022-01-10T21:00:00.000Z,-0.537085,true,false,false,2022-01-11T21:00:00.000Z,0.433437,0.824473,1.464191,-0.678423,true,false,false,0.965811,1.11186,3.262599,2022-01-10T13:36:00.000Z,2022-01-10T15:43:00.000Z,2022-01-14T12:43:00.000Z,2022-01-14T13:39:00.000Z,18662504BDA2E17505F83A2EE47F2E04AEE84193D363B6FA5855139180CC8B40
2022-01-10T00:00:00.000Z|AUDCHF|archived_utc|ny|2022-01-10|candidate_b_geometry_start,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,AUDCHF,LONG,archived_utc,ny|2022-01-10,NY,candidate_b_geometry_start,blocked_no_start,,,candidate_b_session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.888075,0.066729,0.223929,0.965811,0.296025,0.296025,0.661815,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C34BC32E42EB02960FC0CB82B7AA1B42BAB286D37A8C64E3B5720E938002743E
2022-01-10T00:00:00.000Z|AUDCHF|archived_utc|ny|2022-01-10|david_contra_geometry_start,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,AUDCHF,LONG,archived_utc,ny|2022-01-10,NY,david_contra_geometry_start,found,SHORT,2022-01-10T19:54:00.000Z,david_contra_session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.888075,0.066729,0.223929,0.965811,0.296025,0.296025,0.661815,0.66402,0.542974,414,0,0,-1,1,UP,UP,0.663055,57.980128,,,,,,2022-01-10T21:00:00.000Z,0.007067,0.348635,0.023873,2022-01-10T19:55:00.000Z,2022-01-10T21:00:00.000Z,-0.339212,false,false,false,2022-01-11T21:00:00.000Z,0.127204,0.6266,0.429707,-0.48055,false,false,false,1.163684,0.913987,3.931033,2022-01-10T19:55:00.000Z,2022-01-14T00:04:00.000Z,2022-01-14T02:16:00.000Z,2022-01-14T13:01:00.000Z,47F4517795BE7908F30F3264CBF925EAA53FC121FC497BC6930F529E0550DF16
2022-01-10T00:00:00.000Z|AUDCHF|archived_utc|asia_london|2022-01-11|strict_sweep_rejection_displacement,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,AUDCHF,LONG,archived_utc,asia_london|2022-01-11,ASIA_LONDON,strict_sweep_rejection_displacement,blocked_no_start,,,strict_katarakti,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.965811,0.022222,0.087349,0.636022,0.3,0.3,0.66339,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6E446C8D2995FA4D9BB578E1AF085887DD685D3471595C8323B94DAFA87A28E8
2022-01-10T00:00:00.000Z|AUDCHF|archived_utc|asia_london|2022-01-11|relaxed_sweep_rejection,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,AUDCHF,LONG,archived_utc,asia_london|2022-01-11,ASIA_LONDON,relaxed_sweep_rejection,blocked_no_start,,,sweep_rejection,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.965811,0.022222,0.087349,0.636022,0.3,0.3,0.66339,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80275D3B8843EF242C3E19FC84266CD1A3D0BC8CE897D2789AA7B88B3FD4A2D8
2022-01-10T00:00:00.000Z|AUDCHF|archived_utc|asia_london|2022-01-11|first_mean_extension_touch,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,AUDCHF,LONG,archived_utc,asia_london|2022-01-11,ASIA_LONDON,first_mean_extension_touch,found,SHORT,2022-01-11T00:00:00.000Z,session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.965811,0.022222,0.087349,0.636022,0.3,0.3,0.66339,0.66578,0.567709,0,0,0,-1,1,UP,UP,0.663703,60.52767,,,,,,2022-01-11T21:00:00.000Z,0.541796,0.212008,1.805987,2022-01-11T14:44:00.000Z,2022-01-11T03:40:00.000Z,-0.065958,true,false,false,2022-01-12T21:00:00.000Z,0.541796,0.48055,1.805987,-0.094226,true,false,false,1.578276,0.499395,5.26092,2022-01-11T00:04:00.000Z,2022-01-11T06:45:00.000Z,2022-01-13T17:19:00.000Z,2022-01-14T01:46:00.000Z,6726FCF170BA6E61D61BBC56E350632E4B4349231E5C60A0F8916270CCD30E84
2022-01-10T00:00:00.000Z|AUDCHF|archived_utc|asia_london|2022-01-11|candidate_b_geometry_start,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,AUDCHF,LONG,archived_utc,asia_london|2022-01-11,ASIA_LONDON,candidate_b_geometry_start,blocked_no_start,,,candidate_b_session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.965811,0.022222,0.087349,0.636022,0.3,0.3,0.66339,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27BFDF1F1B2251EA390D755F00407E20F5270119A7C0D87FD7C8ADB68BC25C12
2022-01-10T00:00:00.000Z|AUDCHF|archived_utc|asia_london|2022-01-11|david_contra_geometry_start,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,AUDCHF,LONG,archived_utc,asia_london|2022-01-11,ASIA_LONDON,david_contra_geometry_start,found,SHORT,2022-01-11T00:00:00.000Z,david_contra_session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.965811,0.022222,0.087349,0.636022,0.3,0.3,0.66339,0.66578,0.567709,0,0,0,-1,1,UP,UP,0.663703,60.52767,,,,,,2022-01-11T21:00:00.000Z,0.541796,0.212008,1.805987,2022-01-11T14:44:00.000Z,2022-01-11T03:40:00.000Z,-0.065958,true,false,false,2022-01-12T21:00:00.000Z,0.541796,0.48055,1.805987,-0.094226,true,false,false,1.578276,0.499395,5.26092,2022-01-11T00:04:00.000Z,2022-01-11T06:45:00.000Z,2022-01-13T17:19:00.000Z,2022-01-14T01:46:00.000Z,66CB519ACD99E4EBF6948BDF14F33B722A38A0C2B9A5797FFE0E7442C5F76E1B
2022-01-10T00:00:00.000Z|AUDCHF|archived_utc|ny|2022-01-11|strict_sweep_rejection_displacement,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,AUDCHF,LONG,archived_utc,ny|2022-01-11,NY,strict_sweep_rejection_displacement,blocked_no_start,,,strict_katarakti,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.636022,0.042368,0.166666,0.697268,0.212007,0.212007,0.66533,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A6B3D95D3B7BC4092D5E00E9F4EDB2AA1A38974E2D3C909CCC620B0FB4E0A3C3
2022-01-10T00:00:00.000Z|AUDCHF|archived_utc|ny|2022-01-11|relaxed_sweep_rejection,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,AUDCHF,LONG,archived_utc,ny|2022-01-11,NY,relaxed_sweep_rejection,blocked_no_start,,,sweep_rejection,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.636022,0.042368,0.166666,0.697268,0.212007,0.212007,0.66533,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23F123097A6A6955FF9F52309D92A78BF3442656DD23F7F5A5C838FDF77ADAD2
2022-01-10T00:00:00.000Z|AUDCHF|archived_utc|ny|2022-01-11|first_mean_extension_touch,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,AUDCHF,LONG,archived_utc,ny|2022-01-11,NY,first_mean_extension_touch,found,LONG,2022-01-11T13:16:00.000Z,session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.636022,0.042368,0.166666,0.697268,0.212007,0.212007,0.66533,0.66441,0.219074,16,0,0,1,-1,UP,DOWN,0.664954,53.649107,,,,,,2022-01-11T21:00:00.000Z,0.478194,0.219074,2.255558,2022-01-11T19:00:00.000Z,2022-01-11T14:44:00.000Z,0.38868,true,true,false,2022-01-12T21:00:00.000Z,0.803272,0.219074,3.788894,0.416948,true,true,true,0.822117,1.255554,3.877782,2022-01-11T13:21:00.000Z,2022-01-11T17:13:00.000Z,2022-01-11T18:43:00.000Z,2022-01-12T06:43:00.000Z,992CFF8D57CE75EC6D6012D2867BCC7247F1729A9169118A4DABB043D915E9B0
2022-01-10T00:00:00.000Z|AUDCHF|archived_utc|ny|2022-01-11|candidate_b_geometry_start,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,AUDCHF,LONG,archived_utc,ny|2022-01-11,NY,candidate_b_geometry_start,found,LONG,2022-01-11T13:16:00.000Z,candidate_b_session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.636022,0.042368,0.166666,0.697268,0.212007,0.212007,0.66533,0.66441,0.219074,16,0,0,1,-1,UP,DOWN,0.664954,53.649107,,,,,,2022-01-11T21:00:00.000Z,0.478194,0.219074,2.255558,2022-01-11T19:00:00.000Z,2022-01-11T14:44:00.000Z,0.38868,true,true,false,2022-01-12T21:00:00.000Z,0.803272,0.219074,3.788894,0.416948,true,true,true,0.822117,1.255554,3.877782,2022-01-11T13:21:00.000Z,2022-01-11T17:13:00.000Z,2022-01-11T18:43:00.000Z,2022-01-12T06:43:00.000Z,77E6C36E2D0FDBD0A26C55F997A7D96741BB1B42903EE689AC195EEF0FA7A91D
2022-01-10T00:00:00.000Z|AUDCHF|archived_utc|ny|2022-01-11|david_contra_geometry_start,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,AUDCHF,LONG,archived_utc,ny|2022-01-11,NY,david_contra_geometry_start,found,SHORT,2022-01-11T18:43:00.000Z,david_contra_session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.636022,0.042368,0.166666,0.697268,0.212007,0.212007,0.66533,0.66624,0.219074,343,0,0,-1,1,UP,UP,0.664873,56.852974,,,,,,2022-01-11T21:00:00.000Z,0.134272,0.047112,0.633338,2022-01-11T20:42:00.000Z,2022-01-11T19:00:00.000Z,0.042402,false,false,false,2022-01-12T21:00:00.000Z,0.44286,0.37219,2.088893,0.014134,true,true,false,1.686636,0.391035,7.955568,2022-01-11T18:44:00.000Z,2022-01-12T01:20:00.000Z,2022-01-12T17:08:00.000Z,2022-01-13T17:16:00.000Z,7FB62EA03D12322A1ED3ADEF333E3C9D383F5A9F92A0B536518DB85B27D8111E
2022-01-10T00:00:00.000Z|AUDCHF|archived_utc|asia_london|2022-01-12|strict_sweep_rejection_displacement,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,AUDCHF,LONG,archived_utc,asia_london|2022-01-12,ASIA_LONDON,strict_sweep_rejection_displacement,blocked_no_start,,,strict_katarakti,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.697268,0.006718,0.035624,0.482905,0.232423,0.232423,0.66496,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7770F63D2D23E259EADAB708ED40CA63954A8FCBF3C46777ABFDDA8E0F0C6E7
2022-01-10T00:00:00.000Z|AUDCHF|archived_utc|asia_london|2022-01-12|relaxed_sweep_rejection,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,AUDCHF,LONG,archived_utc,asia_london|2022-01-12,ASIA_LONDON,relaxed_sweep_rejection,blocked_no_start,,,sweep_rejection,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.697268,0.006718,0.035624,0.482905,0.232423,0.232423,0.66496,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C2A311677D19F8FC25109EE9DBC26940E619BDA0B1FFCADC96290B7D98C76C9A
2022-01-10T00:00:00.000Z|AUDCHF|archived_utc|asia_london|2022-01-12|first_mean_extension_touch,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,AUDCHF,LONG,archived_utc,asia_london|2022-01-12,ASIA_LONDON,first_mean_extension_touch,found,SHORT,2022-01-12T00:02:00.000Z,session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.697268,0.006718,0.035624,0.482905,0.232423,0.232423,0.66496,0.66586,0.235564,2,0,0,-1,1,UP,UP,0.664903,55.712312,,,,,,2022-01-12T21:00:00.000Z,0.353346,0.461704,1.520271,2022-01-12T17:14:00.000Z,2022-01-12T14:54:00.000Z,-0.07538,true,false,false,2022-01-13T21:00:00.000Z,0.697269,0.480549,3,0.633667,true,true,true,1.597122,0.480549,6.871618,2022-01-12T00:03:00.000Z,2022-01-12T16:45:00.000Z,2022-01-13T15:33:00.000Z,2022-01-13T20:58:00.000Z,33FC029571CC36B0447B25519E12460390B64B3C4190D8DBECF2CBC31FCB597F
2022-01-10T00:00:00.000Z|AUDCHF|archived_utc|asia_london|2022-01-12|candidate_b_geometry_start,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,AUDCHF,LONG,archived_utc,asia_london|2022-01-12,ASIA_LONDON,candidate_b_geometry_start,blocked_no_start,,,candidate_b_session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.697268,0.006718,0.035624,0.482905,0.232423,0.232423,0.66496,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B396BC30E94E8BDFB505A69DB8B8A1ABB9D8810E79BF68B60A6088BB24E3AC6A
2022-01-10T00:00:00.000Z|AUDCHF|archived_utc|asia_london|2022-01-12|david_contra_geometry_start,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,AUDCHF,LONG,archived_utc,asia_london|2022-01-12,ASIA_LONDON,david_contra_geometry_start,found,SHORT,2022-01-12T00:02:00.000Z,david_contra_session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.697268,0.006718,0.035624,0.482905,0.232423,0.232423,0.66496,0.66586,0.235564,2,0,0,-1,1,UP,UP,0.664903,55.712312,,,,,,2022-01-12T21:00:00.000Z,0.353346,0.461704,1.520271,2022-01-12T17:14:00.000Z,2022-01-12T14:54:00.000Z,-0.07538,true,false,false,2022-01-13T21:00:00.000Z,0.697269,0.480549,3,0.633667,true,true,true,1.597122,0.480549,6.871618,2022-01-12T00:03:00.000Z,2022-01-12T16:45:00.000Z,2022-01-13T15:33:00.000Z,2022-01-13T20:58:00.000Z,F0B5B9D24FEBC578A2786423EF8EA4C31CCB36B8AB99C0A2581F68D6AEEB17CF
2022-01-10T00:00:00.000Z|AUDCHF|archived_utc|asia_london|2022-01-13|strict_sweep_rejection_displacement,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,AUDCHF,LONG,archived_utc,asia_london|2022-01-13,ASIA_LONDON,strict_sweep_rejection_displacement,blocked_no_start,,,strict_katarakti,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.81505,0.006414,0.037373,0.669,0.271683,0.271683,0.66609,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C61E5076FF7DD7597E68FFF2B42895218B88758D12D2972D92F9B719D4CBBC6F
2022-01-10T00:00:00.000Z|AUDCHF|archived_utc|asia_london|2022-01-13|relaxed_sweep_rejection,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,AUDCHF,LONG,archived_utc,asia_london|2022-01-13,ASIA_LONDON,relaxed_sweep_rejection,blocked_no_start,,,sweep_rejection,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.81505,0.006414,0.037373,0.669,0.271683,0.271683,0.66609,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A2D1C376B34664BF7B23BBFDBE714A1FFCF13D0CC65B8CFC5185B6D0E7D266AF
2022-01-10T00:00:00.000Z|AUDCHF|archived_utc|asia_london|2022-01-13|first_mean_extension_touch,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,AUDCHF,LONG,archived_utc,asia_london|2022-01-13,ASIA_LONDON,first_mean_extension_touch,found,SHORT,2022-01-13T08:48:00.000Z,session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.81505,0.006414,0.037373,0.669,0.271683,0.271683,0.66609,0.66727,0.277965,528,0,0,-1,1,UP,UP,0.666019,54.814651,,,,,,2022-01-13T21:00:00.000Z,1.029413,0.148405,3.789023,2022-01-13T20:58:00.000Z,2022-01-13T09:15:00.000Z,0.965811,true,true,true,2022-01-14T21:00:00.000Z,1.929266,0.148405,7.101166,1.823263,true,true,true,1.929266,0.148405,7.101166,2022-01-13T08:49:00.000Z,2022-01-13T11:32:00.000Z,2022-01-13T14:20:00.000Z,2022-01-13T15:33:00.000Z,CC49C9D3284056FC72A40CDCAAE45FCCFFB60035F2AFBDE1C7F88CFC3FA1C43C
2022-01-10T00:00:00.000Z|AUDCHF|archived_utc|asia_london|2022-01-13|candidate_b_geometry_start,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,AUDCHF,LONG,archived_utc,asia_london|2022-01-13,ASIA_LONDON,candidate_b_geometry_start,blocked_no_start,,,candidate_b_session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.81505,0.006414,0.037373,0.669,0.271683,0.271683,0.66609,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A818CF31275E63BF6F2644ACF5856041C63E83A2A8EC3288BFC2A94610217CF1
2022-01-10T00:00:00.000Z|AUDCHF|archived_utc|asia_london|2022-01-13|david_contra_geometry_start,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,AUDCHF,LONG,archived_utc,asia_london|2022-01-13,ASIA_LONDON,david_contra_geometry_start,found,SHORT,2022-01-13T08:48:00.000Z,david_contra_session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.81505,0.006414,0.037373,0.669,0.271683,0.271683,0.66609,0.66727,0.277965,528,0,0,-1,1,UP,UP,0.666019,54.814651,,,,,,2022-01-13T21:00:00.000Z,1.029413,0.148405,3.789023,2022-01-13T20:58:00.000Z,2022-01-13T09:15:00.000Z,0.965811,true,true,true,2022-01-14T21:00:00.000Z,1.929266,0.148405,7.101166,1.823263,true,true,true,1.929266,0.148405,7.101166,2022-01-13T08:49:00.000Z,2022-01-13T11:32:00.000Z,2022-01-13T14:20:00.000Z,2022-01-13T15:33:00.000Z,502A9EB524C9AD0382F3CD27CD0642FB68468981E27236838BEA9E6525492FB9
2022-01-10T00:00:00.000Z|AUDCHF|archived_utc|ny|2022-01-13|strict_sweep_rejection_displacement,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,AUDCHF,LONG,archived_utc,ny|2022-01-13,NY,strict_sweep_rejection_displacement,blocked_no_start,,,strict_katarakti,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.669,0.066552,0.3206,0.760871,0.223,0.223,0.66648,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831954EE9973AA0B406207C4DB2D52B433E2504F54CD70BC6755AFE2081867B1
2022-01-10T00:00:00.000Z|AUDCHF|archived_utc|ny|2022-01-13|relaxed_sweep_rejection,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,AUDCHF,LONG,archived_utc,ny|2022-01-13,NY,relaxed_sweep_rejection,blocked_no_start,,,sweep_rejection,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.669,0.066552,0.3206,0.760871,0.223,0.223,0.66648,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536099902B2F739EF3286F7C4CD8BF9C0615C9B2E2958B9B0086B84FD70754A0
2022-01-10T00:00:00.000Z|AUDCHF|archived_utc|ny|2022-01-13|first_mean_extension_touch,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,AUDCHF,LONG,archived_utc,ny|2022-01-13,NY,first_mean_extension_touch,found,LONG,2022-01-13T13:00:00.000Z,session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.669,0.066552,0.3206,0.760871,0.223,0.223,0.66648,0.66532,0.282676,0,0,0,1,-1,UP,DOWN,0.666299,50.82343,,,,,,2022-01-13T21:00:00.000Z,0.190807,0.570064,0.855637,2022-01-13T13:50:00.000Z,2022-01-13T20:58:00.000Z,-0.506462,false,false,false,2022-01-14T21:00:00.000Z,0.190807,1.469917,0.855637,-1.363914,false,false,false,0.190807,1.469917,0.855637,2022-01-13T13:01:00.000Z,,,,37BBF642E3217C3341664032C996DC05536A535A882F2F7DDB7D7AA824D1EBE4
2022-01-10T00:00:00.000Z|AUDCHF|archived_utc|ny|2022-01-13|candidate_b_geometry_start,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,AUDCHF,LONG,archived_utc,ny|2022-01-13,NY,candidate_b_geometry_start,found,LONG,2022-01-13T13:00:00.000Z,candidate_b_session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.669,0.066552,0.3206,0.760871,0.223,0.223,0.66648,0.66532,0.282676,0,0,0,1,-1,UP,DOWN,0.666299,50.82343,,,,,,2022-01-13T21:00:00.000Z,0.190807,0.570064,0.855637,2022-01-13T13:50:00.000Z,2022-01-13T20:58:00.000Z,-0.506462,false,false,false,2022-01-14T21:00:00.000Z,0.190807,1.469917,0.855637,-1.363914,false,false,false,0.190807,1.469917,0.855637,2022-01-13T13:01:00.000Z,,,,09729E350DF9621C5370F2C4AA58357EEBDCB868212B7A68DE41262A07CF82F4
2022-01-10T00:00:00.000Z|AUDCHF|archived_utc|ny|2022-01-13|david_contra_geometry_start,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,AUDCHF,LONG,archived_utc,ny|2022-01-13,NY,david_contra_geometry_start,blocked_no_start,,,david_contra_session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.669,0.066552,0.3206,0.760871,0.223,0.223,0.66648,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5D2DE66141F86A3CA598BDC0059CC91D12B2AC9CC67AC947B6E922F9FD6A8041
2022-01-10T00:00:00.000Z|AUDCHF|archived_utc|asia_london|2022-01-14|strict_sweep_rejection_displacement,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,AUDCHF,LONG,archived_utc,asia_london|2022-01-14,ASIA_LONDON,strict_sweep_rejection_displacement,blocked_no_start,,,strict_katarakti,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.760871,0.050908,0.200301,0.829185,0.253624,0.253624,0.664515,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793C52A0DF76B97D69D2A542BC599210A921953174F848061950B046148370E5
2022-01-10T00:00:00.000Z|AUDCHF|archived_utc|asia_london|2022-01-14|relaxed_sweep_rejection,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,AUDCHF,LONG,archived_utc,asia_london|2022-01-14,ASIA_LONDON,relaxed_sweep_rejection,blocked_no_start,,,sweep_rejection,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.760871,0.050908,0.200301,0.829185,0.253624,0.253624,0.664515,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497568ED513C615A686AD943E6E665EB0BCEAFDBFEA17C22C24DCDD195E726E3
